运单号,目的分拨编码,目的分拨,网点编码,目的网点,省份编码,省份,城市编码,城市,区县编码,区县,派件业务员,是否三方签收,三方签收设备,设备类型,签收时间,rmk_inf,地址
4304032887564,550088.0,贵州贵阳分拨中心,782272,贵州盘县公司响水便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4021,否,,,2020-03-12 21:42:07,,贵州省 六盘水市 盘县
4602923553057,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5308,是,tonglu_xiaozhan,驿站,2020-05-10 17:00:12,韵达菜鸟驿站韵达快递超市(银杏广场菜鸟驿站（凤鸣南路270号）),贵州省 六盘水市 盘县
4304153276266,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-18 17:13:39,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4602743664746,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3030,否,,,2020-04-23 17:55:42,,贵州省 六盘水市 盘县
4602922611844,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3009,否,,,2020-05-11 18:35:07,,贵州省 六盘水市 盘县
4602779859577,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3003,否,,,2020-05-01 17:10:51,,贵州省 六盘水市 盘县
4305465338896,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-05-15 12:34:11,,贵州省 六盘水市 盘县
4304580318953,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-04-08 17:48:16,,贵州省 六盘水市 盘县
4304671251831,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-04-12 11:22:04,,贵州省 六盘水市 盘县
4602414293268,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-03-18 17:08:39,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4602387774541,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3026,否,,,2020-03-17 18:02:59,,贵州省 六盘水市 盘县
4304456562905,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-04-02 16:35:47,,贵州省 六盘水市 盘县
4603049043340,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-05-21 18:57:30,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4602554710706,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5240,否,,,2020-04-11 17:53:04,,贵州省 六盘水市 盘县
4602891721586,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-05-07 20:44:54,韵达快递超市(盘州市乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4305552459779,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-05-19 14:50:34,,贵州省 六盘水市 盘县
4602602939215,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1028,否,,,2020-04-07 17:45:55,,贵州省 六盘水市 盘县
4602394070253,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-03-16 19:43:14,,贵州省 六盘水市 盘县
4305416355430,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7529,否,,,2020-05-13 16:41:29,,贵州省 六盘水市 盘县
4305627650562,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-05-21 13:15:34,,贵州省 六盘水市 盘县
4602681719634,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-04-19 19:59:28,韵达快递超市(盘州市乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4602371903364,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-03-22 17:07:03,,贵州省 六盘水市 盘县
4305532817700,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-05-18 22:45:38,,贵州省 六盘水市 盘县
4305363608048,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-05-10 19:07:07,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602558597587,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-14 18:22:32,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4304253063323,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-03-23 11:21:40,,贵州省 六盘水市 盘县
4304271530144,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-03-25 14:53:31,,贵州省 六盘水市 盘县
4602690860309,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-04-22 20:38:31,韵达快递超市(盘州市乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4602423946250,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1009,否,,,2020-03-29 18:18:31,,贵州省 六盘水市 盘县
4603120151844,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-24 17:41:31,,贵州省 六盘水市 盘县
4603045248649,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-05-20 16:20:15,,贵州省 六盘水市 盘县
4602510199923,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-04-02 16:25:18,,贵州省 六盘水市 盘县
4303890811779,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,5818,否,,,2020-03-04 13:06:38,,贵州省 六盘水市 盘县
4602684797122,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-04-23 18:25:41,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4304822966614,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-04-18 17:36:58,,贵州省 六盘水市 盘县
4305048723422,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3899,否,,,2020-04-30 15:05:53,,贵州省 六盘水市 盘县
4602349033326,550088.0,贵州贵阳分拨中心,782474,贵州盘县公司盘江镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7824,是,tonglu_xiaozhan,驿站,2020-03-22 17:44:55,盘江韵达韵达快递超市(盘关新街荣江路35号),贵州省 六盘水市 盘县
4602856731201,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,2951,否,,,2020-05-06 20:54:10,,贵州省 六盘水市 盘县
4305554544366,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-05-18 13:08:19,,贵州省 六盘水市 盘县
4305530495525,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-05-18 11:27:03,,贵州省 六盘水市 盘县
4304037921726,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-03-12 16:54:34,兔喜快递韵达快递超市(城市公馆大门口又侧辉记水果店二楼),贵州省 六盘水市 盘县
4303924184269,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1001,是,tonglu_xiaozhan,驿站,2020-03-07 13:16:23,大樱桃树小区韵达快递韵达快递超市(两河新区大樱桃树小区68号),贵州省 六盘水市 盘县
4603068068873,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-21 19:04:55,,贵州省 六盘水市 盘县
4304227521739,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,7566,否,,,2020-03-24 18:06:56,,贵州省 六盘水市 盘县
3103580595175,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5546,否,,,2020-05-24 08:37:38,,贵州省 六盘水市 盘县
4304028460717,550088.0,贵州贵阳分拨中心,782080,贵州盘县公司乐民镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3488,是,tonglu_xiaozhan,驿站,2020-03-12 21:06:48,韵达快递韵达快递超市(乐民镇农村信用社斜对面),贵州省 六盘水市 盘县
4603010870848,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,是,tonglu_xiaozhan,驿站,2020-05-12 19:11:06,贵州省六盘水市盘县羊场韵达快递超市(羊场乡邮政局下来一百米原老政府对面),贵州省 六盘水市 盘县
4602965804942,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1003,否,,,2020-05-17 19:00:32,,贵州省 六盘水市 盘县
4305399903238,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,205,否,,,2020-05-12 11:27:12,,贵州省 六盘水市 盘县
3525900620743,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7123,否,,,2020-04-01 14:39:32,,贵州省 六盘水市 盘县
4602579881471,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3024,是,tonglu_xiaozhan,驿站,2020-04-11 20:38:34,新民镇韵达快递韵达快递超市(新民镇老街新街交叉口),贵州省 六盘水市 盘县
4602932407643,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-05-10 21:20:09,,贵州省 六盘水市 盘县
4304701260759,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3003,否,,,2020-04-13 14:54:45,,贵州省 六盘水市 盘县
3103261325456,550088.0,贵州贵阳分拨中心,782378,贵州盘县公司鸡场坪便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,3130,是,tonglu_xiaozhan,驿站,2020-05-01 18:15:11,鸡场坪汽车站内韵达快递超市(鸡场坪客运站内),贵州省 六盘水市 盘县
4304493572025,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1567,是,tonglu_xiaozhan,驿站,2020-04-05 17:16:41,平关韵达快递超市(平关镇天猫优品服务站),贵州省 六盘水市 盘县
4304623187947,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-04-10 16:47:22,福泽家园二栋一单元兔喜韵达快递超市(福泽家园二栋一单元兔喜快递超市),贵州省 六盘水市 盘县
4305701801757,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8078,否,,,2020-05-24 18:19:51,,贵州省 六盘水市 盘县
4602351922989,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4573,否,,,2020-03-21 17:46:25,,贵州省 六盘水市 盘县
4602631506613,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1003,否,,,2020-04-14 19:31:08,,贵州省 六盘水市 盘县
4305494229223,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6020,否,,,2020-05-15 20:51:30,,贵州省 六盘水市 盘县
4603073315572,550088.0,贵州贵阳分拨中心,781438,贵州盘县公司柏果镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,7388,否,,,2020-05-22 17:44:56,,贵州省 六盘水市 盘县
4304612408990,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5300,否,,,2020-04-09 20:12:15,,贵州省 六盘水市 盘县
4304699759382,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,5888,是,tonglu_xiaozhan,驿站,2020-04-14 15:09:47,兔喜快递韵达快递超市(城市公馆大门口又侧辉记水果店二楼),贵州省 六盘水市 盘县
4602321840462,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,4005,否,,,2020-03-08 19:48:00,,贵州省 六盘水市 盘县
4602892245459,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,7777,否,,,2020-05-07 17:45:30,,贵州省 六盘水市 盘县
4602375167183,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8875,否,,,2020-03-22 14:02:46,,贵州省 六盘水市 盘县
4304420605511,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,6017,否,,,2020-04-03 11:18:40,,贵州省 六盘水市 盘县
4304099038036,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,1102,否,,,2020-03-14 15:29:43,,贵州省 六盘水市 盘县
4602221206844,550088.0,贵州贵阳分拨中心,781892,贵州盘县公司洒基镇便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,4923,是,tonglu_xiaozhan,驿站,2020-03-01 18:41:12,洒基云欣路87号韵达快递超市(洒基云中路),贵州省 六盘水市 盘县
4303914942651,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3025,否,,,2020-03-09 19:06:26,,贵州省 六盘水市 盘县
4304004479690,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3009,否,,,2020-03-10 18:13:08,,贵州省 六盘水市 盘县
4602414524754,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,3016,是,tonglu_xiaozhan,驿站,2020-03-18 17:55:15,贵州盘县断江韵达快递韵达快递超市(断江镇江上南路47号),贵州省 六盘水市 盘县
4602537366903,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2425,否,,,2020-04-05 15:08:54,,贵州省 六盘水市 盘县
4602810595521,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,5418,否,,,2020-04-27 22:12:27,,贵州省 六盘水市 盘县
4602263739316,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,2000,否,,,2020-03-03 16:21:23,,贵州省 六盘水市 盘县
4602987836326,550088.0,贵州贵阳分拨中心,782489,贵州盘县公司两河便民寄存点,520000,贵州省,520200,六盘水市,520222,盘县,1014,否,,,2020-05-15 12:02:04,,贵州省 六盘水市 盘县
4602508872800,550088.0,贵州贵阳分拨中心,553854,贵州盘县公司响水路二分部,520000,贵州省,520200,六盘水市,520222,盘县,8678,是,tonglu_xiaozhan,驿站,2020-04-03 17:01:44,南城小区2号楼兔喜韵达快递超市(干沟桥南城小区2号楼兔喜快递超市),贵州省 六盘水市 盘县
4602838606947,550088.0,贵州贵阳分拨中心,561600,贵州盘县公司,520000,贵州省,520200,六盘水市,520222,盘县,8500,否,,,2020-05-03 16:57:03,,贵州省 六盘水市 盘县
4602364974822,550088.0,贵州贵阳分拨中心,561601,贵州盘县公司老城分部,520000,贵州省,520200,六盘水市,520222,盘县,8843,否,,,2020-03-20 21:32:14,,贵州省 六盘水市 盘县
